Menu,Price,Rating,Review,Category
Ice Tea Pêssego 33cl,2.5,4.7,540.0,Bebida
Ice Tea Limão 33cl,2.5,4.7,540.0,Bebida
Ice Tea,2.25,4.4,432.0,Bebida
Ice Tea Limão,2.5,4.3,121.0,Bebida
Ice Tea,1.9,4.6,7240.0,Bebida
Ice Tea Limão,2.6,4.8,1600.0,Bebida
Ice Tea Pêssego,2.6,4.8,1600.0,Bebida
Ice Tea Manga,2.6,,,Bebida
Ice Tea Ananás,2.6,,,Bebida
Ice Tea Limão,2.4,4.8,2680.0,Bebida
Ice Tea Pêssego,2.4,4.8,2680.0,Bebida
Ice Tea Limão,1.7,4.6,208.0,Bebida
Ice Tea Pêssego,3.25,4.4,190.0,Bebida
Ice Tea Manga,3.25,4.4,190.0,Bebida
Ice Tea Limão,3.25,4.4,190.0,Bebida
Ice Tea Pêssego 1.5L,3.7,4.8,2050.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.8,2050.0,Bebida
Ice Tea Limão 33cl,2.0,4.8,2050.0,Bebida
Ice Tea Manga 1.5L,3.7,4.8,2050.0,Bebida
Ice Tea Manga 33cl,2.0,4.8,2050.0,Bebida
Ice Tea Manga,2.0,4.7,378.0,Bebida
Ice Tea Pêssego,2.0,4.7,378.0,Bebida
Ice Tea Limão,2.0,4.7,378.0,Bebida
Ice Tea Manga,3.0,4.8,138.0,Bebida
Ice Tea Limão,3.0,4.8,138.0,Bebida
Ice Tea Pêssego,2.2,4.7,276.0,Bebida
Ice Tea Limão,2.2,4.7,276.0,Bebida
Ice Tea Pêssego,2.0,4.7,4360.0,Bebida
Ice Tea Manga,2.0,4.7,4360.0,Bebida
Ice Tea,3.2,4.6,2440.0,Bebida
Ice Tea Limão,2.9,4.8,650.0,Bebida
Ice Tea Limão,2.5,4.7,1110.0,Bebida
Ice Tea Manga,2.5,4.7,1110.0,Bebida
Ice Tea Pêssego,2.5,4.7,1110.0,Bebida
Ice Tea Limão 1.5L,3.5,4.7,1110.0,Bebida
Ice Tea Pêssego 1.5L,3.5,4.7,1110.0,Bebida
Ice Tea Manga 1.5L,3.5,4.7,1110.0,Bebida
Ice Tea Limão 1.5L,3.25,4.7,7670.0,Bebida
Ice Tea Pêssego 1.5L,3.25,4.7,7670.0,Bebida
Ice Tea Manga 1.5L,3.25,4.7,7670.0,Bebida
Ice Tea Manga,2.2,4.8,187.0,Bebida
Ice Tea Pêssego,2.2,4.8,187.0,Bebida
Ice Tea Limão,2.2,4.8,187.0,Bebida
Ice Tea Limão 1.5L,3.95,4.8,17200.0,Bebida
Ice Tea Limão 33cl,2.45,4.8,17200.0,Bebida
Ice Tea 30cl,2.4,4.1,31.0,Bebida
Ice Tea Limão,2.5,4.0,44.0,Bebida
Ice Tea,2.4,4.9,20.0,Bebida
Ice Tea Limão,2.2,4.5,4050.0,Bebida
Ice Tea Manga,2.2,4.5,4050.0,Bebida
Ice Tea Pêssego,2.2,4.5,4050.0,Bebida
Ice Tea Limão,2.5,4.9,55.0,Bebida
Ice Tea Pêssego,2.5,4.9,55.0,Bebida
Ice Tea Pêssego,1.99,4.7,14.0,Bebida
Ice Tea Limão,1.99,4.7,14.0,Bebida
Ice Tea 33cl,2.5,4.7,2570.0,Bebida
Ice Tea Manga 33cl,2.0,4.6,177.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.6,177.0,Bebida
Ice Tea Limão 33cl,2.0,4.6,177.0,Bebida
Ice Tea Manga 33cl,2.0,4.6,177.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.6,177.0,Bebida
Ice Tea Limão 33cl,2.0,4.6,177.0,Bebida
Ice Tea Manga,2.5,4.4,240.0,Bebida
Ice Tea Limão,2.5,4.4,240.0,Bebida
Ice Tea Pêssego,2.5,4.4,240.0,Bebida
Ice Tea,1.8,4.6,830.0,Bebida
Ice Tea Limão,2.9,4.7,630.0,Bebida
Ice Tea Pêssego,2.9,4.7,630.0,Bebida
Ice Tea Pêssego,1.99,4.5,1470.0,Bebida
Ice Tea Limão,1.99,4.5,1470.0,Bebida
Ice Tea Manga,1.99,4.5,1470.0,Bebida
Ice Tea Limão,2.7,4.6,463.0,Bebida
Ice Tea Manga,2.7,4.6,463.0,Bebida
Ice Tea Pêssego,2.7,4.6,463.0,Bebida
Ice Tea,1.8,4.3,170.0,Bebida
Ice Tea Limão 33cl,1.8,4.8,38.0,Bebida
Ice Tea Pêssego 33cl,3.2,4.5,960.0,Bebida
Ice Tea Limão 33cl,3.2,4.5,960.0,Bebida
Ice Tea Manga,2.5,4.6,205.0,Bebida
Ice Tea Limão,2.5,4.6,205.0,Bebida
Ice Tea Pêssego,2.5,4.6,205.0,Bebida
Ice Tea,1.8,4.5,86.0,Bebida
Ice Tea,2.25,4.1,20.0,Bebida
Ice Tea Limão,2.0,4.6,5720.0,Bebida
Ice Tea Pêssego,2.0,4.6,5720.0,Bebida
Ice Tea Manga 33cl,1.95,4.7,413.0,Bebida
Ice Tea Limão 33cl,1.95,4.7,413.0,Bebida
Ice Tea Limão,2.7,4.6,1760.0,Bebida
Ice Tea Pêssego,2.7,4.6,1760.0,Bebida
Ice Tea 33cl,2.0,4.6,178.0,Bebida
Ice Tea Limão 33cl,2.3,4.5,820.0,Bebida
Ice Tea Manga 33cl,2.3,4.5,820.0,Bebida
Ice Tea Pêssego 33cl,2.3,4.5,820.0,Bebida
Ice Tea,2.2,4.7,111.0,Bebida
Ice Tea Limão,3.0,4.6,1240.0,Bebida
Ice Tea Pêssego,3.0,4.6,1240.0,Bebida
Ice Tea Manga,3.0,,,Bebida
Ice Tea Ananás,3.0,,,Bebida
Ice Tea,2.5,4.6,1390.0,Bebida
Ice Tea 1.5L,3.0,4.7,12000.0,Bebida
Ice Tea Pêssego,2.0,4.7,2030.0,Bebida
Ice Tea Limão,2.0,4.7,2030.0,Bebida
Ice Tea Limão 33cl,2.0,4.6,289.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.6,289.0,Bebida
Ice Tea Manga 33cl,2.0,4.6,289.0,Bebida
Ice Tea,1.5,2.4,13.0,Bebida
Ice Tea Limão,3.5,4.7,730.0,Bebida
Ice Tea Manga 33cl,2.0,4.7,71.0,Bebida
Ice Tea 33cl,2.0,4.7,71.0,Bebida
Ice Tea Limão 33cl,2.0,4.7,71.0,Bebida
Ice Tea,0.0,4.7,3820.0,Bebida
Ice Tea,0.0,4.7,3820.0,Bebida
Ice Tea Limão,2.5,4.7,3210.0,Bebida
Ice Tea Manga,2.5,4.7,3210.0,Bebida
Ice Tea Pêssego,2.5,4.7,3210.0,Bebida
Ice Tea Limão 2L,4.5,4.7,3210.0,Bebida
Ice Tea Manga 2L,4.5,4.7,3210.0,Bebida
Ice Tea Pêssego 2L,4.5,4.7,3210.0,Bebida
Ice Tea Pêssego,1.3,4.5,242.0,Bebida
Ice Tea Limão,1.3,4.5,242.0,Bebida
Ice Tea Manga,1.3,4.5,242.0,Bebida
Ice Tea Pêssego,3.2,4.6,560.0,Bebida
Ice Tea Manga,3.2,4.6,560.0,Bebida
Ice Tea Limão,3.2,4.6,560.0,Bebida
Ice Tea Pêssego,1.99,4.5,81.0,Bebida
Ice Tea Manga,1.99,4.5,81.0,Bebida
Ice Tea Pêssego,2.2,4.7,55.0,Bebida
Ice Tea Manga,2.2,4.7,55.0,Bebida
Ice Tea Limão,2.2,4.7,55.0,Bebida
Ice Tea,2.4,4.7,404.0,Bebida
Ice Tea Limão,1.99,4.4,560.0,Bebida
Ice Tea Pêssego,1.99,4.4,560.0,Bebida
Ice Tea Limão,1.9,4.7,1830.0,Bebida
Ice Tea Limão,1.45,4.6,243.0,Bebida
Ice Tea Manga,1.45,4.6,243.0,Bebida
Ice Tea Pêssego,1.3,4.6,77.0,Bebida
Ice Tea Limão,1.3,4.6,77.0,Bebida
Ice Tea Manga,1.3,4.6,77.0,Bebida
Ice Tea Pêssego,1.3,4.4,78.0,Bebida
Ice Tea Manga,1.3,4.4,78.0,Bebida
Ice Tea Limão,1.3,4.4,78.0,Bebida
Ice Tea Limão,1.7,4.5,960.0,Bebida
Ice Tea Pêssego,1.7,4.5,960.0,Bebida
Ice Tea Manga,2.5,4.7,3650.0,Bebida
Ice Tea Pêssego,2.5,4.7,3650.0,Bebida
Ice Tea Limão,2.5,4.7,3650.0,Bebida
Ice Tea 2L,3.99,3.2,33.0,Bebida
Ice Tea,2.7,3.9,65.0,Bebida
Ice Tea Pêssego,2.0,4.8,3170.0,Bebida
Ice Tea Limão 33cl,2.5,4.6,1170.0,Bebida
Ice Tea Pêssego 33cl,2.5,4.6,1170.0,Bebida
Ice Tea Pêssego,3.25,4.6,102.0,Bebida
Ice Tea Manga,3.25,4.6,102.0,Bebida
Ice Tea Limão,3.25,4.6,102.0,Bebida
Ice Tea 1.5L,2.8,4.5,3250.0,Bebida
Ice Tea,1.5,4.5,3250.0,Bebida
Ice Tea Limão,1.9,4.9,15.0,Bebida
Ice Tea Pêssego,1.9,4.9,15.0,Bebida
Ice Tea Manga,1.9,4.9,15.0,Bebida
Ice Tea Manga,1.5,4.8,219.0,Bebida
Ice Tea Limão,1.5,4.8,219.0,Bebida
Ice Tea Pêssego,1.5,4.8,219.0,Bebida
Ice Tea Manga 1.5L,3.2,4.8,219.0,Bebida
Ice Tea Limão 1.5L,3.2,4.8,219.0,Bebida
Ice Tea Pêssego 1.5L,3.2,4.8,219.0,Bebida
Ice Tea Limão,2.5,4.7,296.0,Bebida
Ice Tea Limão,2.3,4.8,900.0,Bebida
Ice Tea Pêssego,2.3,4.8,900.0,Bebida
Ice Tea Manga,2.3,4.8,900.0,Bebida
Ice Tea Manga,2.5,4.7,9560.0,Bebida
Ice Tea Manga 33cl,2.0,4.3,92.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.3,92.0,Bebida
Ice Tea Limão 33cl,2.0,4.3,92.0,Bebida
Ice Tea Pêssego,2.75,4.8,171.0,Bebida
Ice Tea Manga,2.75,4.8,171.0,Bebida
Ice Tea Limão,2.75,4.8,171.0,Bebida
Ice Tea Pêssego,2.6,4.4,4010.0,Bebida
Ice Tea Limão,2.6,4.4,4010.0,Bebida
Ice Tea Limão 1.5L,3.18,4.7,3690.0,Bebida
Ice Tea Pêssego 1.5L,3.18,4.7,3690.0,Bebida
Ice Tea Manga 1.5L,3.18,4.7,3690.0,Bebida
Ice Tea Limão,2.5,4.8,348.0,Bebida
Ice Tea Limão,2.0,4.4,1430.0,Bebida
Ice Tea Pêssego,2.0,4.4,1430.0,Bebida
Ice Tea Manga,2.85,4.7,491.0,Bebida
Ice Tea Limão,2.85,4.7,491.0,Bebida
Ice Tea Limão 33cl,2.2,4.5,1230.0,Bebida
Ice Tea Manga 33cl,2.2,4.5,1230.0,Bebida
Ice Tea Pêssego 33cl,2.2,4.5,1230.0,Bebida
Ice Tea Pêssego,2.4,4.7,256.0,Bebida
Ice Tea Limão,2.4,4.7,256.0,Bebida
Ice Tea Pêssego 33cl,3.0,4.4,53.0,Bebida
Ice Tea Limão 33cl,3.0,4.4,53.0,Bebida
Ice Tea Manga 33cl,3.0,4.4,53.0,Bebida
Ice Tea 1.5L,3.9,4.7,2550.0,Bebida
Ice Tea Pêssego,2.0,4.7,2550.0,Bebida
Ice Tea Limão,2.0,4.7,2550.0,Bebida
Ice Tea Manga,2.0,4.7,2550.0,Bebida
Ice Tea Maracujá,3.2,4.6,33.0,Bebida
Ice Tea,1.9,4.4,260.0,Bebida
Ice Tea Limão 30cl,2.4,5.0,14.0,Bebida
Ice Tea Manga 30cl,2.4,5.0,14.0,Bebida
Ice Tea Manga,2.0,4.7,471.0,Bebida
Ice Tea Limão,2.0,4.7,471.0,Bebida
Ice Tea Pêssego,2.0,4.7,471.0,Bebida
Ice Tea Limão 33cl,2.5,4.8,1160.0,Bebida
Ice Tea Limão,2.0,4.4,630.0,Bebida
Ice Tea Pêssego,2.0,4.4,630.0,Bebida
Ice Tea Manga,2.0,4.4,630.0,Bebida
Ice Tea Limão,2.5,4.1,15.0,Bebida
Ice Tea Pêssego,1.99,3.1,11.0,Bebida
Ice Tea Limão,1.99,3.1,11.0,Bebida
Ice Tea Pêssego 33cl,2.9,4.5,201.0,Bebida
Ice Tea Manga 33cl,2.9,4.5,201.0,Bebida
Ice Tea Limão 33cl,2.9,4.5,201.0,Bebida
Ice Tea Pêssego,1.5,4.0,28.0,Bebida
Ice Tea Limão,1.5,4.0,28.0,Bebida
Ice Tea Manga,1.5,4.0,28.0,Bebida
Ice Tea Limão,2.3,4.6,1350.0,Bebida
Ice Tea Pêssego,2.3,4.6,1350.0,Bebida
Ice Tea Manga,2.5,4.8,1640.0,Bebida
Ice Tea Pêssego,2.5,4.8,1640.0,Bebida
Ice Tea Limão,2.5,4.8,1640.0,Bebida
Ice Tea Limão,2.8,4.4,2150.0,Bebida
Ice Tea Manga,2.8,4.4,2150.0,Bebida
Ice Tea Pêssego,2.8,4.4,2150.0,Bebida
Ice Tea Manga,2.8,4.5,2230.0,Bebida
Ice Tea Limão,2.8,4.5,2230.0,Bebida
Ice Tea Pêssego,2.8,4.5,2230.0,Bebida
Ice Tea Limão 33cl,1.33,4.4,448.0,Bebida
Ice Tea Pêssego 33cl,1.33,4.4,448.0,Bebida
Ice Tea Manga 33cl,1.33,4.4,448.0,Bebida
Ice Tea,1.95,4.7,800.0,Bebida
Ice Tea Pêssego,2.9,4.8,95.0,Bebida
Ice Tea Limão,2.9,4.8,95.0,Bebida
Ice Tea Pêssego,1.99,4.7,790.0,Bebida
Ice Tea Limão,1.99,4.7,790.0,Bebida
Ice Tea Manga,1.99,4.7,790.0,Bebida
Ice Tea Pêssego,2.5,4.8,1630.0,Bebida
Ice Tea Limão,2.5,4.8,1630.0,Bebida
Ice Tea Manga,3.1,4.6,710.0,Bebida
Ice Tea Pêssego,3.1,4.6,710.0,Bebida
Ice Tea Limão,3.1,4.6,710.0,Bebida
Ice Tea 33cl,1.95,4.8,441.0,Bebida
Ice Tea,2.2,4.8,216.0,Bebida
Ice Tea Pêssego,1.95,4.4,242.0,Bebida
Ice Tea Manga,1.95,4.4,242.0,Bebida
Ice Tea Manga,2.0,4.6,1610.0,Bebida
Ice Tea Limão,2.0,4.6,1610.0,Bebida
Ice Tea Pêssego,2.0,4.6,1610.0,Bebida
Ice Tea Limão,2.5,4.7,3480.0,Bebida
Ice Tea Manga,2.5,4.7,3480.0,Bebida
Ice Tea Pêssego,2.5,4.7,3480.0,Bebida
Ice Tea Limão 33cl,2.1,4.4,43.0,Bebida
Ice Tea Manga 33cl,2.1,4.4,43.0,Bebida
Ice Tea Pêssego 33cl,2.1,4.4,43.0,Bebida
Ice Tea Limão 33cl,2.1,4.5,65.0,Bebida
Ice Tea Pêssego 33cl,2.1,4.5,65.0,Bebida
Ice Tea Manga 33cl,2.1,4.5,65.0,Bebida
Ice Tea Manga 33cl,2.2,4.0,20.0,Bebida
Ice Tea Limão 33cl,2.2,4.0,20.0,Bebida
Ice Tea Pêssego 33cl,2.2,4.0,20.0,Bebida
Ice Tea Limão 33cl,2.9,4.4,50.0,Bebida
Ice Tea Manga 33cl,2.9,4.4,50.0,Bebida
Ice Tea Pêssego 33cl,2.9,4.4,50.0,Bebida
Ice Tea Limão 30cl,2.0,4.7,500.0,Bebida
Ice Tea Manga 30cl,2.0,4.7,500.0,Bebida
Ice Tea Pêssego 30cl,2.0,4.7,500.0,Bebida
Ice Tea,2.75,4.6,61.0,Bebida
Ice Tea Limão,3.0,4.6,3270.0,Bebida
Ice Tea Pêssego 30cl,2.5,4.7,7360.0,Bebida
Ice Tea Limão,2.5,4.7,7360.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.7,1060.0,Bebida
Ice Tea Limão 33cl,2.0,4.7,1060.0,Bebida
Ice Tea Pêssego,2.1,4.9,1220.0,Bebida
Ice Tea Limão,2.1,4.9,1220.0,Bebida
Ice Tea 33cl,2.5,4.8,368.0,Bebida
Ice Tea Manga 30cl,2.0,4.3,500.0,Bebida
Ice Tea Limão 30cl,2.0,4.3,500.0,Bebida
Ice Tea Pêssego 30cl,2.0,4.3,500.0,Bebida
Ice Tea,5.0,4.4,1930.0,Bebida
Ice Tea,3.5,4.4,1930.0,Bebida
Ice Tea Pêssego,2.0,4.5,16.0,Bebida
Ice Tea Manga,2.0,4.5,16.0,Bebida
Ice Tea Limão,2.0,4.5,16.0,Bebida
Ice Tea,3.0,4.2,22.0,Bebida
Ice Tea 33cl,1.8,4.2,1230.0,Bebida
Ice Tea Manga,2.0,,,Bebida
Ice Tea Ananás,2.0,,,Bebida
Ice Tea Pêssego,2.0,4.7,254.0,Bebida
Ice Tea Limão,2.0,4.7,254.0,Bebida
Ice Tea,2.4,4.3,58.0,Bebida
Ice Tea Limão,2.5,4.7,11800.0,Bebida
Ice Tea Pêssego,2.5,4.7,11800.0,Bebida
Ice Tea Manga,2.5,4.7,11800.0,Bebida
Ice Tea,2.0,4.5,47.0,Bebida
Ice Tea Limão,2.5,4.7,218.0,Bebida
Ice Tea Manga,2.5,4.7,218.0,Bebida
Ice Tea Pêssego,2.5,4.7,218.0,Bebida
Ice Tea,2.8,4.7,17.0,Bebida
Ice Tea,1.99,3.8,34.0,Bebida
Ice Tea,2.5,4.3,247.0,Bebida
Ice Tea,1.9,4.4,95.0,Bebida
Ice Tea,1.8,4.4,95.0,Bebida
Ice Tea Manga,2.9,4.7,2290.0,Bebida
Ice Tea Pêssego,2.9,4.7,2290.0,Bebida
Ice Tea Limão,2.9,4.7,2290.0,Bebida
Ice Tea Manga 33cl,2.4,4.7,46.0,Bebida
Ice Tea Limão 33cl,2.4,4.7,46.0,Bebida
Ice Tea Pêssego 33cl,2.4,4.7,46.0,Bebida
Ice Tea Manga,1.2,3.8,17.0,Bebida
Ice Tea Pêssego 33cl,3.3,4.8,1480.0,Bebida
Ice Tea Limão 33cl,3.3,4.8,1480.0,Bebida
Ice Tea Manga 33cl,3.3,4.8,1480.0,Bebida
Ice Tea Pêssego 30cl,2.0,4.6,147.0,Bebida
Ice Tea Limão 30cl,2.0,4.6,147.0,Bebida
Ice Tea Manga 30cl,2.0,4.6,147.0,Bebida
Ice Tea Limão 33cl,2.2,4.7,1350.0,Bebida
Ice Tea Pêssego 33cl,2.2,4.7,1350.0,Bebida
Ice Tea Limão,3.0,4.7,227.0,Bebida
Ice Tea,3.0,4.7,227.0,Bebida
Ice Tea,3.0,4.7,227.0,Bebida
Ice Tea,2.3,4.5,1120.0,Bebida
Ice Tea Pêssego 33cl,1.8,4.8,840.0,Bebida
Ice Tea Limão 33cl,1.8,4.8,840.0,Bebida
Ice Tea Manga 33cl,1.8,4.8,840.0,Bebida
Ice Tea Pêssego,2.0,4.7,192.0,Bebida
Ice Tea Limão,2.0,4.7,192.0,Bebida
Ice Tea Manga,2.0,4.7,192.0,Bebida
Ice Tea Maracujá,3.5,4.8,1120.0,Bebida
Ice Tea Limão,2.1,4.7,520.0,Bebida
Ice Tea Manga,2.1,4.7,520.0,Bebida
Ice Tea Pêssego,2.1,4.7,520.0,Bebida
Ice Tea Limão,2.2,4.6,3080.0,Bebida
Ice Tea Pêssego,2.2,4.6,3080.0,Bebida
Ice Tea Manga,2.2,4.6,3080.0,Bebida
Ice Tea Manga,2.0,4.5,630.0,Bebida
Ice Tea Limão,2.0,4.5,630.0,Bebida
Ice Tea Pêssego,2.0,4.5,630.0,Bebida
Ice Tea Limão,2.2,4.6,37.0,Bebida
Ice Tea Limão,2.0,4.7,15.0,Bebida
Ice Tea Manga,2.0,4.7,15.0,Bebida
Ice Tea Pêssego,2.0,4.7,15.0,Bebida
Ice Tea Limão,2.75,4.6,106.0,Bebida
Ice Tea Manga,2.75,4.6,106.0,Bebida
Ice Tea Pêssego,2.75,4.6,106.0,Bebida
Ice Tea Limão,2.0,4.3,461.0,Bebida
Ice Tea Manga,2.0,4.3,461.0,Bebida
Ice Tea Pêssego,2.0,4.3,461.0,Bebida
Ice Tea Pêssego,2.0,4.5,172.0,Bebida
Ice Tea Maracujá,2.0,4.5,172.0,Bebida
Ice Tea Limão,2.0,4.5,172.0,Bebida
Ice Tea Manga,2.0,4.5,172.0,Bebida
Ice Tea 2L,5.0,4.6,2370.0,Bebida
Ice Tea 33cl,3.5,4.6,2370.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.2,239.0,Bebida
Ice Tea Limão 33cl,2.0,4.2,239.0,Bebida
Ice Tea Manga 33cl,2.0,4.2,239.0,Bebida
Ice Tea 1.5L,3.0,4.2,239.0,Bebida
Ice Tea,2.5,4.0,197.0,Bebida
Ice Tea,2.2,4.6,660.0,Bebida
Ice Tea Pêssego 1.5L,4.0,4.6,1510.0,Bebida
Ice Tea Pêssego,2.4,4.6,1510.0,Bebida
Ice Tea Limão,2.4,4.6,1510.0,Bebida
Ice Tea Manga,2.4,4.6,1510.0,Bebida
Ice Tea Manga 1.5L,4.0,4.6,1510.0,Bebida
Ice Tea Pêssego,2.5,4.8,242.0,Bebida
Ice Tea Limão,2.8,4.2,40.0,Bebida
Ice Tea Manga,2.8,4.2,40.0,Bebida
Ice Tea Pêssego,2.8,4.2,40.0,Bebida
Ice Tea Limão,2.5,4.7,990.0,Bebida
Ice Tea Pêssego,2.5,4.7,990.0,Bebida
Ice Tea Manga,2.5,4.7,990.0,Bebida
Ice Tea Manga,2.2,4.5,53.0,Bebida
Ice Tea Limão,2.2,4.5,53.0,Bebida
Ice Tea Pêssego,2.2,4.5,53.0,Bebida
Ice Tea Limão 33cl,2.2,4.7,183.0,Bebida
Ice Tea Manga 33cl,2.2,4.7,183.0,Bebida
Ice Tea Pêssego 33cl,2.2,4.7,183.0,Bebida
Ice Tea Manga,2.99,4.7,1060.0,Bebida
Ice Tea Limão,2.99,4.7,1060.0,Bebida
Ice Tea Pêssego,2.99,4.7,1060.0,Bebida
Ice Tea Pêssego,1.9,4.5,18.0,Bebida
Ice Tea Manga,1.9,4.5,18.0,Bebida
Ice Tea Limão,1.9,4.5,18.0,Bebida
Ice Tea Limão,2.0,4.6,121.0,Bebida
Ice Tea Manga 1L,3.8,4.7,3080.0,Bebida
Ice Tea Pêssego 1L,3.8,4.7,3080.0,Bebida
Ice Tea Limão 2L,5.2,4.7,3080.0,Bebida
Ice Tea Pêssego 33cl,1.8,4.7,3080.0,Bebida
Ice Tea Limão 1L,3.8,4.7,3080.0,Bebida
Ice Tea Pêssego 2L,5.2,4.7,3080.0,Bebida
Ice Tea Limão 33cl,1.8,4.7,3080.0,Bebida
Ice Tea Manga,3.25,4.6,220.0,Bebida
Ice Tea Limão,3.25,4.6,220.0,Bebida
Ice Tea Limão 33cl,2.55,4.6,2060.0,Bebida
Ice Tea Pêssego,2.55,4.6,2060.0,Bebida
Ice Tea Pêssego,2.2,4.7,3040.0,Bebida
Ice Tea Manga,2.2,4.7,3040.0,Bebida
Ice Tea Limão,2.2,4.7,3040.0,Bebida
Ice Tea,1.8,4.8,17.0,Bebida
Ice Tea Limão 33cl,2.5,4.1,41.0,Bebida
Ice Tea Pêssego 33cl,2.5,4.1,41.0,Bebida
Ice Tea Manga 33cl,2.5,4.1,41.0,Bebida
Ice Tea Limão,2.25,4.6,1180.0,Bebida
Ice Tea Limão,2.25,,,Bebida
Ice Tea Pêssego,2.25,,,Bebida
Ice Tea Manga,2.25,4.6,1180.0,Bebida
Ice Tea Manga,2.1,4.6,1810.0,Bebida
Ice Tea Pêssego,2.1,4.6,1810.0,Bebida
Ice Tea Limão,2.1,4.6,1810.0,Bebida
Ice Tea,2.3,4.8,21.0,Bebida
Ice Tea 33cl,1.7,4.7,1620.0,Bebida
Ice Tea Manga,1.99,4.8,430.0,Bebida
Ice Tea Limão,1.99,4.8,430.0,Bebida
Ice Tea Pêssego,1.99,4.8,430.0,Bebida
Ice Tea Manga,1.99,4.7,1190.0,Bebida
Ice Tea Pêssego,1.99,4.7,1190.0,Bebida
Ice Tea Limão,1.99,4.7,1190.0,Bebida
Ice Tea Limão 33cl,2.0,4.8,4390.0,Bebida
Ice Tea Pêssego 33cl,2.0,4.8,4390.0,Bebida
Ice Tea Pêssego,2.95,4.6,540.0,Bebida
Ice Tea,1.56,4.5,157.0,Bebida
Ice Tea Pêssego,2.2,4.7,1090.0,Bebida
Ice Tea Manga,2.2,4.7,1090.0,Bebida
Ice Tea Limão,2.2,4.7,1090.0,Bebida
Ice Tea Pêssego,2.3,4.7,1230.0,Bebida
Ice Tea Limão,2.3,4.7,1230.0,Bebida
Ice Tea Manga,2.3,4.7,1230.0,Bebida
Ice Tea Limão,2.5,4.8,1650.0,Bebida
Ice Tea Pêssego,2.5,4.8,1650.0,Bebida
Ice Tea Pêssego,2.5,4.7,1360.0,Bebida
Ice Tea Manga,2.5,4.7,1360.0,Bebida
Ice Tea Limão,2.25,4.7,1360.0,Bebida
Ice Tea Limão 33cl,2.2,4.7,2710.0,Bebida
Ice Tea Pêssego 33cl,2.2,4.7,2710.0,Bebida
Ice Tea Manga 33cl,2.2,4.7,2710.0,Bebida
Ice Tea Manga,3.2,,,Bebida
Ice Tea Maracujá,3.2,,,Bebida
Ice Tea Limão,3.2,4.5,371.0,Bebida
Ice Tea Limão,2.2,4.4,146.0,Bebida
Ice Tea Pêssego 33cl,3.5,4.8,21.0,Bebida
Ice Tea Limão 33cl,3.5,4.8,21.0,Bebida
Ice Tea Pêssego 30cl,2.5,4.5,259.0,Bebida
Ice Tea Limão 30cl,2.5,4.5,259.0,Bebida
Ice Tea Manga,2.3,3.6,18.0,Bebida
Ice Tea Pêssego,2.3,3.6,18.0,Bebida
Ice Tea Limão,2.3,3.6,18.0,Bebida
Ice Tea Pêssego,2.3,4.0,76.0,Bebida
Ice Tea Limão,2.3,4.0,76.0,Bebida
Ice Tea Manga,2.3,4.0,76.0,Bebida
Ice Tea Limão 35cl,2.5,4.3,155.0,Bebida
Ice Tea Manga 30cl,2.5,4.6,38.0,Bebida
Ice Tea Pêssego 30cl,2.5,4.6,38.0,Bebida
Ice Tea Limão 30cl,2.5,4.6,38.0,Bebida
Ice Tea,3.2,4.6,38.0,Bebida
Ice Tea Pêssego,2.99,4.7,1470.0,Bebida
Ice Tea Limão,2.99,4.7,1470.0,Bebida
Ice Tea Manga,2.99,4.7,1470.0,Bebida
Ice Tea Manga,1.95,4.7,181.0,Bebida
Ice Tea Limão,1.95,4.7,181.0,Bebida
Ice Tea Pêssego,1.95,4.7,181.0,Bebida
Ice Tea Limão,2.5,5.0,17.0,Bebida
Ice Tea Pêssego,2.5,5.0,17.0,Bebida
Ice Tea 33cl,2.8,4.7,1070.0,Bebida
Ice Tea,2.5,4.8,335.0,Bebida
Ice Tea 1.5L,2.95,4.7,3740.0,Bebida
Ice Tea,2.5,4.8,247.0,Bebida
Ice Tea 33cl,2.2,4.3,378.0,Bebida
Ice Tea Pêssego,1.5,4.4,145.0,Bebida
Ice Tea Limão,1.5,4.4,145.0,Bebida
Ice Tea Manga,1.5,4.4,145.0,Bebida
Ice Tea Manga 33cl,2.5,4.7,490.0,Bebida
Ice Tea Pêssego 33cl,2.5,4.7,490.0,Bebida
Ice Tea Limão 33cl,2.5,4.7,490.0,Bebida
Ice Tea 1.5L,3.45,4.8,393.0,Bebida
Ice Tea 33cl,2.2,4.8,393.0,Bebida
Ice Tea Limão 33cl,2.6,4.6,38.0,Bebida
Ice Tea Pêssego 33cl,2.6,4.6,38.0,Bebida
Ice Tea Limão,3.0,4.6,86.0,Bebida
Ice Tea Pêssego,3.0,4.6,86.0,Bebida
Ice Tea Manga,3.0,4.6,86.0,Bebida
Ice Tea Manga,2.5,4.7,800.0,Bebida
Ice Tea Pêssego,2.5,4.7,800.0,Bebida
Ice Tea,2.8,4.8,372.0,Bebida
Ice Tea Limão,2.3,4.4,71.0,Bebida
